65634,"Resort Hotel",0,101,2015,"July",27,3,2,5,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,"D","D",0,"No Deposit",0,"Individual",99.30,1,2,"Check-Out","2015-07-10"
65635,"Resort Hotel",0,102,2015,"July",27,3,2,5,2,0,0,"BB","DEU","Direct","Direct",0,0,"E","E",0,"No Deposit",0,"Individual",90.95,0,0,"Check-Out","2015-07-10"
65636,"Resort Hotel",0,4,2015,"July",27,4,2,1,2,0,0,"BB","ESP","Direct","Direct",0,0,"A","C",0,"No Deposit",0,"Individual",92.67,0,1,"Check-Out","2015-07-07"
65637,"Resort Hotel",0,98,2015,"July",27,4,2,1,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,"D","D",0,"No Deposit",0,"Individual",71.55,1,0,"Check-Out","2015-07-07"
65638,"Resort Hotel",0,92,2015,"July",27,4,2,4,1,2,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,"F","F",0,"No Deposit",0,"Individual",96.49,0,2,"Check-Out","2015-07-10"
65639,"Resort Hotel",0,95,2015,"July",27,4,2,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,"A","C",0,"No Deposit",0,"Individual",85.80,1,2,"Check-Out","2015-07-10"
65640,"Resort Hotel",0,102,2015,"July",27,4,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,"E","E",0,"No Deposit",0,"Individual",96.30,0,1,"Check-Out","2015-07-11"
65641,"Resort Hotel",1,26,2015,"July",27,4,2,5,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,"H","H",0,"No Deposit",0,"Individual",163.00,0,0,"Canceled","2015-06-09"
65642,"Resort Hotel",1,73,2015,"July",27,4,2,5,3,0,0,"HB","PRT","Direct","Direct",0,0,"D","D",0,"No Deposit",0,"Individual",172.00,0,1,"Canceled","2015-05-20"
65643,"Resort Hotel",1,102,2015,"July",27,4,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual",110.70,0,1,"Canceled","2015-04-22"
65644,"Resort Hotel",0,115,2015,"July",27,4,2,5,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual",58.95,0,1,"Check-Out","2015-07-11"
65645,"Resort Hotel",0,102,2015,"July",27,4,2,5,2,0,1,"BB","PRT","Online TA","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual",73.80,0,2,"Check-Out","2015-07-11"
65646,"Resort Hotel",0,86,2015,"July",27,4,2,5,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,"D","D",0,"No Deposit",0,"Individual",97.00,0,2,"Check-Out","2015-07-11"
65647,"Resort Hotel",0,78,2015,"July",27,4,2,5,2,0,1,"HB","PRT","Online TA","TA/TO",0,0,"E","F",0,"No Deposit",0,"Individual",139.00,0,2,"Check-Out","2015-07-11"
65648,"Resort Hotel",0,52,2015,"July",27,4,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual",67.24,0,0,"Check-Out","2015-07-11"
65649,"Resort Hotel",0,29,2015,"July",27,4,2,6,3,0,0,"BB","PRT","Online TA","TA/TO",0,0,"E","E",0,"No Deposit",0,"Individual",116.50,0,1,"Check-Out","2015-07-12"
65650,"Resort Hotel",1,101,2015,"July",27,4,2,6,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,"E","E",0,"No Deposit",0,"Individual",96.30,0,1,"Canceled","2015-05-12"
65651,"Resort Hotel",0,109,2015,"July",27,4,2,6,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual",123.00,0,1,"Check-Out","2015-07-12"
65652,"Resort Hotel",0,92,2015,"July",27,4,4,6,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,"D","D",0,"No Deposit",0,"Business",71.55,0,1,"Check-Out","2015-07-14"
65653,"Resort Hotel",0,92,2015,"July",27,4,4,6,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,"D","D",0,"No Deposit",0,"Business",71.55,0,1,"Check-Out","2015-07-14"
65654,"Resort Hotel",0,79,2015,"July",27,4,4,6,2,1,0,"HB","PRT","Direct","Direct",0,0,"D","D",1,"No Deposit",0,"Individual",149.00,0,1,"Check-Out","2015-07-14"
65655,"Resort Hotel",0,2,2015,"July",27,4,0,1,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,"H","G",1,"No Deposit",0,"Individual",163.00,1,0,"Check-Out","2015-07-05"
65656,"Resort Hotel",0,30,2015,"July",27,4,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,"D","C",0,"No Deposit",0,"Business",79.50,0,0,"Check-Out","2015-07-05"
65657,"Resort Hotel",1,51,2015,"July",27,4,0,1,1,0,0,"HB","PRT","Online TA","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual",105.00,0,0,"Canceled","2015-05-29"
65658,"Resort Hotel",1,36,2015,"July",27,4,0,1,1,0,0,"BB","PRT","Direct","Direct",0,0,"E","G",1,"No Deposit",0,"Individual",123.00,0,0,"No-Show","2015-07-04"
65659,"Resort Hotel",1,73,2015,"July",27,4,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual",73.80,0,2,"Canceled","2015-05-13"
65660,"Resort Hotel",1,33,2015,"July",27,4,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,"D","D",0,"No Deposit",0,"Individual",113.00,0,0,"Canceled","2015-06-16"
65661,"Resort Hotel",0,32,2015,"July",27,4,0,1,4,0,0,"FB","PRT","Complementary","Direct",0,0,"H","H",2,"No Deposit",0,"Individual",0.00,0,1,"Check-Out","2015-07-05"
65662,"Resort Hotel",0,8,2015,"July",27,4,0,1,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,"E","E",0,"No Deposit",0,"Individual",123.00,0,0,"Check-Out","2015-07-05"
65663,"Resort Hotel",0,100,2015,"July",27,4,1,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,"A","C",0,"No Deposit",0,"Individual-Party",73.80,1,1,"Check-Out","2015-07-06"
65664,"Resort Hotel",0,1,2015,"July",27,4,1,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual",114.50,0,0,"Check-Out","2015-07-06"
65665,"Resort Hotel",0,100,2015,"July",27,4,1,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual-Party",73.80,0,2,"Check-Out","2015-07-06"
65666,"Resort Hotel",0,100,2015,"July",27,4,1,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,"A","C",0,"No Deposit",0,"Individual-Party",73.80,0,1,"Check-Out","2015-07-06"
65667,"Resort Hotel",0,9,2015,"July",28,5,1,0,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,"A","C",0,"No Deposit",0,"Individual",88.20,0,1,"Check-Out","2015-07-06"
65668,"Resort Hotel",1,5,2015,"July",28,5,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,"D","D",0,"No Deposit",0,"Individual",97.00,0,0,"Canceled","2015-07-01"
65669,"Resort Hotel",0,0,2015,"July",28,5,1,0,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,"A","C",1,"No Deposit",0,"Individual",85.10,0,0,"Check-Out","2015-07-06"
65670,"Resort Hotel",0,9,2015,"July",28,5,1,0,1,0,0,"BB","DEU","Online TA","TA/TO",0,0,"A","A",0,"No Deposit",0,"Individual",89.00,0,0,"Check-Out","2015-07-06"
